CERT,NAME,CITY,STALP,ASSET
11715,Bank of Yates City,Yates City,IL,88937
13251,Chambers State Bank,Chambers,NE,88730
5619,COMMUNITY STATE BANK,Bradley,AR,88671
16198,Mason City National Bank,Mason City,IL,88491
17621,Basile State Bank,Basile,LA,88419
1374,The Bank of Commerce,White Castle,LA,88409
15254,The Citizens State Bank and Trust Company,Council Grove,KS,88336
18136,First National Bank of Wauchula,Wauchula,FL,88130
4792,FNB Washington,Washington,KS,88093
2157,First State Bank of Randolph County,Cuthbert,GA,88090
15364,First State Bank,Randolph,NE,88057
1098,Root River State Bank,Chatfield,MN,88016
32968,Bank47,Huntsville,AL,87960
27201,Community State Bank,Hennessey,OK,87447
5150,The First National Bank of Gilbert,Gilbert,MN,87422
59326,Nova Bank,Huntsville,AL,87339
18071,The Watkins Savings Bank,Watkins,IA,87303
9328,Peoples Bank,Chatham,LA,87247
31197,First Federal Savings and Loan Association,Hazard,KY,87158
18508,First Security State Bank,Evansdale,IA,87042
59262,Integrity Bank for Business,Virginia Beach,VA,86933
8108,New Century Bank,Belleville,KS,86795
16941,The Farmers State Bank,Wathena,KS,86770
16413,Bank of Stronghurst,Stronghurst,IL,86713
4051,AllNations Bank,Calumet,OK,86667
8507,Sloan State Bank,Sloan,IA,86658
10202,Lowry State Bank,Lowry,MN,86563
26567,North Cambridge Co-operative Bank,Cambridge,MA,86398
32908,Tustin Community Bank,Tustin,CA,86207
6787,The First National Bank of Peterstown,Peterstown,WV,86164
28805,Sunnyside Federal Savings and Loan Association of Irvington,Irvington,NY,86061
5107,First Security Bank - Canby,Canby,MN,86016
14026,Scribner Bank,Scribner,NE,85976
10741,Independence State Bank,Independence,WI,85884
10503,The First State Bank,Ness City,KS,85820
4690,The First National Bank of Hope,Hope,KS,85556
20657,First Security Bank of Deer Lodge,Deer Lodge,MT,85304
4094,Bank of Eufaula,Eufaula,OK,85254
9332,Bank of Maple Plain,Maple Plain,MN,85150
8191,The First State Bank of Red Wing,Red Wing,MN,84943
5686,The Bank of Edison,Edison,GA,84922
24064,Atascosa Bank,Pleasanton,TX,84867
14095,The First National Bank in Falfurrias,Falfurrias,TX,84819
32018,"Angelina Savings Bank, SSB",Lufkin,TX,84762
17813,Bank of Hazelton,Hazelton,ND,84624
10057,Bank of Hancock County,Sparta,GA,84575
15258,The Farmers State Bank,Holton,KS,84550
11475,Thayer County Bank,Hebron,NE,84497
15792,Peoples Bank of Moniteau County,Jamestown,MO,84349
8632,The Citizens State Bank at Mohall,Mohall,ND,84094
16154,Bank of Elgin,Elgin,NE,83957
4477,The First National Bank of Manning,Manning,IA,83878
13415,Farmers and Merchants Bank,Arnett,OK,83760
3133,The First Bank of Celeste,Celeste,TX,83716
4654,The First National Bank of Dighton,Dighton,KS,83566
15547,Bank of Lake Village,Lake Village,AR,83371
16609,Rochelle State Bank,Rochelle,GA,83344
12893,First State Bank of Michigan,Decatur,MI,83176
18454,Zapata National Bank,Zapata,TX,83077
3601,The Atlanta National Bank,Atlanta,IL,83007
16667,Washington State Bank,Washington,IL,82918
4076,Southwest Bank of Weatherford,Weatherford,OK,82911
8661,Farmers Bank,Parsons,TN,82726
3818,The First Bank and Trust Company of Murphysboro,Murphysboro,IL,82696
5518,The City National Bank of San Saba,San Saba,TX,82633
28063,The Covington Savings and Loan Association,Covington,OH,82394
22448,First State Bank,Tahlequah,OK,82353
9340,"Farmers & Merchants State Bank of New York Mills, Incorporated",New York Mills,MN,82226
847,The Pleasants County Bank,Saint Marys,WV,82171
24902,First National Bank of South Padre Island,South Padre Island,TX,81747
16581,Citizens State Bank,Anton,TX,81623
18145,State Bank of Eagle Butte,Eagle Butte,SD,81514
12417,Tri-Valley Bank,Randolph,IA,81380
11133,Farmers State Bank of Canton,Canton,SD,81373
22263,American State Bank of Grygla,Grygla,MN,81158
8268,"Farmers Bank of Lohman, Missouri",Jefferson City,MO,81009
9733,Vantage Bank,Kent,MN,80756
21085,Bank of Ontario,Ontario,WI,80553
1993,CerescoBank,Ceresco,NE,79615
32307,Galion Building and Loan Bank,Galion,OH,79489
15105,Zavala County Bank,Crystal City,TX,79487
4693,"The Howard State Bank, Howard, Kansas",Howard,KS,79373
11261,McClave State Bank,Mcclave,CO,79099
30043,Beardstown Savings s.b.,Beardstown,IL,78898
14574,Odin State Bank,Odin,MN,78897
12444,State Bank of Cold Spring,Cold Spring,MN,78865
31232,Highland Federal Savings and Loan Association,Crossville,TN,78805
10185,Elysian Bank,Elysian,MN,78786
21635,The Bank of Bourbonnais,Bourbonnais,IL,78708
16318,Marseilles Bank,Marseilles,IL,78685
3761,The First National Bank of Ava,Ava,IL,78665
14281,First Bank of Utica,Utica,NE,78069
12354,Hustisford State Bank,Hustisford,WI,78061
8503,The Farmers State Bank,Marcus,IA,77955
29910,Scottsburg Building and Loan Association,Scottsburg,IN,77910
6530,The First National Bank of Blanchester,Blanchester,OH,77892
3158,Citizens National Bank of Crosbyton,Crosbyton,TX,77857
30585,Mayville Savings Bank,Mayville,WI,77774
1612,Sherwood Community Bank,Creighton,MO,77742
3919,Heartland State Bank,Edgeley,ND,77594
10437,First State Bank of Olmsted,Olmsted,IL,77512
28949,"Amory First Savings And Loan Bank, Ssb",Amory,MS,77041
9422,Citizens State Bank of Lankin,Lankin,ND,76935
14785,Citizens Savings Bank,Marshalltown,IA,76907
58426,West Valley National Bank,Goodyear,AZ,76471
11681,Anchor State Bank,Anchor,IL,76422
28677,Conneaut Savings Bank,Conneaut,OH,76375
14581,Clarkson Bank,Clarkson,NE,76356
49,Bank of Evergreen,Evergreen,AL,76245
3805,Kinmundy Bank,Kinmundy,IL,76177
24303,Pavillion Bank,Richardson,TX,76152
14399,Haskell National Bank,Haskell,TX,75971
8333,First Tri County Bank,Swanton,NE,75860
28860,Century Savings and Loan Association,Trinidad,CO,75783
16151,State Bank,Spencer,IA,75518
13054,"Park Bank, National Association",Holmen,WI,75444
10969,Randall State Bank,Randall,MN,74838
10647,American Exchange Bank,Elmwood,NE,74745
10993,Bonanza Valley State Bank,Brooten,MN,74595
9106,Farmers State Bank,Yale,IA,74437
2682,The First National Bank of Brooksville,Brooksville,KY,74334
34900,Preferred Bank,Casey,IL,74239
10253,First Security Bank - West,Beulah,ND,74118
9819,Nebraska State Bank,Oshkosh,NE,74029
28266,Connect Community Bank,Raymond,WA,74003
16788,Union State Bank,Uniontown,KS,73853
20026,Eastern National Bank,Miami,FL,73543
19819,Southeast First National Bank,Summerville,GA,73407
28667,Homestead Savings Bank,Albion,MI,73266
10074,Apex Banking Company of Georgia,Cleveland,GA,73232
26416,Community State Bank of Canton,Canton,OK,73064
17350,First State Bank of San Diego,San Diego,TX,73050
25744,Small Business Bank,Lenexa,KS,72947
1986,Commercial State Bank,Republican City,NE,72803
22229,Commonwealth National Bank,Mobile,AL,72687
8584,Bank of Iberia,Iberia,MO,72473
4217,COMMUNITY BANK OF OKLAHOMA,Verden,OK,72450
1929,Farmers State Bank of Trimont,Trimont,MN,72377
57910,First State Bank,Nashua,IA,72225
4457,First Heritage Bank,Shenandoah,IA,72111
26260,The First National Bank in Marlow,Marlow,OK,72081
8121,Security Bank and Trust Co.,Maysville,KY,71647
21448,Redemption Bank,Salt Lake City,UT,71638
304,Clinton Bank,Clinton,KY,71459
3826,The First National Bank of Okawville,Okawville,IL,71387
15597,Security State Bank of Kenyon,Kenyon,MN,71190
21761,"JPMorgan Chase Bank, Dearborn",Dearborn,MI,71040
8144,Bank of Gueydan,Gueydan,LA,70963
15593,Ipswich State Bank,Ipswich,SD,70921
25054,Summit National Bank,Hulett,WY,70650
9812,Adams State Bank,Adams,NE,70625
59369,Liberty Bank of New Jersey,Verona,NJ,70598
2308,Washita Valley Bank,Fort Cobb,OK,70588
13196,Peoples State Bank,Westhope,ND,70564
1687,Community Bank,Avon,SD,70552
28507,Argentine Federal Savings,Kansas City,KS,70526
22835,The Lauderdale County Bank,Halls,TN,70484
5408,Genoa Community Bank,Genoa,NE,70484
93,Riverside Bank,Sparkman,AR,70182
12107,Farmers State Bank,Elmwood,IL,70137
19680,The Security State Bank,Mcrae,GA,70097
14260,Walters Bank and Trust Company,Walters,OK,69886
30128,Boonville Federal Savings Bank,Boonville,IN,69483
9661,Bank of Holyrood,Holyrood,KS,69263
33802,Tioga-Franklin Savings Bank,Philadelphia,PA,69034
19796,Midland Community Bank,Kincaid,IL,69027
288,Farmers & Traders Bank of Campton,Campton,KY,68731
5838,Farmers State Bank,Booneville,KY,68593
8858,State Bank of Chandler,Chandler,MN,68470
14999,The Port Austin State Bank,Port Austin,MI,68351
11706,1st Community Bank,Sherrard,IL,68328
16344,The State Bank of Pearl City,Pearl City,IL,68280
30291,"First Federal Bank Littlefield, Texas",Littlefield,TX,68168
9439,The Peoples Savings Bank,New Matamoras,OH,68082
35206,"Fidelity Personal Trust Company, FSB",Merrimack,NH,67862
251,First Security Bank,Mapleton,IA,67625
8799,Jackson Parish Bank,Jonesboro,LA,67585
13416,Oklahoma State Bank,Buffalo,OK,67355
10820,State Bank of Industry,Industry,IL,67060
16477,State Bank of Lakota,Lakota,ND,66262
30332,Abbeville Building & Loan (A State-Chartered Savings Bank),Abbeville,LA,66243
22839,Latimer State Bank,Wilburton,OK,66054
13959,CBW Bank,Weir,KS,66016
18892,Kress National Bank,Kress,TX,65664
31267,Homewood Federal Savings Bank,Baltimore,MD,65563
31972,First Western Federal Savings Bank,Rapid City,SD,65524
8893,America's Community Bank,Blue Springs,MO,65213
18719,Grand Timber Bank,Mcgregor,MN,65168
13960,The Bank of Houston,Houston,MO,64483
16330,Battle Creek State Bank,Battle Creek,NE,64175
10327,Citizens State Bank of Luling,Luling,TX,63861
28652,Fairview Savings and Loan Association,Fairview,OK,63470
24367,City National Bank,Corsicana,TX,63331
4770,"Elevate Bank, National Association",Sedan,KS,63096
5478,Stanton State Bank,Stanton,NE,63079
30656,North County Savings Bank,Red Bud,IL,63039
28703,Versailles Savings and Loan Company,Versailles,OH,62682
16282,Bank of Bearden,Bearden,AR,62420
14024,"Farmers and Merchants Bank of Mound City, Kansas",Mound City,KS,62412
25591,Cedar Security Bank,Fordyce,NE,62222
5105,B2 Bank National Association,Virginia,MN,61988
8672,The Blue Grass Valley Bank,Blue Grass,VA,61955
3934,Aspire Bank,Fargo,ND,61946
15847,Sunrise Bank Dakota,Onida,SD,61935
1622,First Security Bank,Union Star,MO,61922
15749,The Security State Bank,Emery,SD,61776
4668,First National Bank in Frankfort,Frankfort,KS,61698
14069,State Bank of Scotia,Scotia,NE,61629
8594,Montrose Savings Bank,Montrose,MO,61601
5820,State Central Bank,Bonaparte,IA,61524
29399,GN Bank,Chicago,IL,61515
35094,Community Bank of Memphis,Memphis,MO,61450
16953,Bank of Clarks,Clarks,NE,61329
11527,"The First State Bank of Pond Creek, Oklahoma",Pond Creek,OK,61216
8845,Farmers and Merchants State Bank of Appleton,Appleton,MN,61161
3237,State National Bank,Groom,TX,60856
16643,First State Bank,Junction,TX,60768
15346,Commerce Bank Texas,Stockdale,TX,60549
9875,BANK360,Cordell,OK,59580
14096,Generations Bank,Exeter,NE,59496
15778,Grant County Bank,Medford,OK,59274
389,The Peoples Bank,Gambier,OH,59214
9747,Vergas State Bank,Vergas,MN,59076
12139,Ford County State Bank,Spearville,KS,58852
15348,First Bank and Trust Company,Clinton,OK,58821
3770,The First National Bank of Brownstown,Brownstown,IL,58495
4774,The First National Bank of Spearville,Spearville,KS,58430
6584,"Community First Bank, National Association",Forest,OH,58415
4209,First  Bank of Thomas,Thomas,OK,58370
3149,The First National Bank in Cooper,Cooper,TX,58164
1829,The Fairmount State Bank,Fairmount,IN,58114
22355,"Pinnacle Bank, Inc.",Pikeville,KY,58044
4222,The First Farmers National Bank of Waurika,Waurika,OK,57976
931,Citizens State Bank of Milford,Milford,IL,57905
18302,Producer Bank of Texas,Powell,TX,57827
31090,Blue Grass Federal Savings and Loan Association,Paris,KY,57815
18101,"The Farmers State Bank of Bucklin, Kansas",Bucklin,KS,57757
59339,Altos Bank,Los Altos,CA,57456
12246,Commercial Bank,Nelson,NE,57422
17607,The City State Bank,Fort Scott,KS,57101
33013,Asian Pacific National Bank,San Gabriel,CA,57005
5278,First Financial Bank in Winnebago,Winnebago,MN,56960
3850,"First Community Bank, Xenia-Flora",Xenia,IL,56959
10352,Crowell State Bank,Crowell,TX,56919
58188,"HSBC Trust Company (Delaware), National Association",Wilmington,DE,56652
1391,Arlington State Bank,Arlington,MN,56607
28463,Liberty Bank,Ironton,OH,56597
26658,Amistad Bank,Del Rio,TX,56320
21255,Lakeside Bank of Salina,Salina,OK,56179
12758,"Farmers State Bank, Allen, Oklahoma",Allen,OK,55943
8681,Lamont Bank of St. John,Saint John,WA,55859
1860,Montezuma State Bank,Montezuma,IA,55824
2794,Dozier Bank,Dozier,AL,55656
30358,First Savings and Loan Association,Mebane,NC,55588
12422,The Security State Bank,Wellington,KS,55337
6064,Bryant State Bank,Bryant,SD,55309
9189,Brighton Bank,Brighton,TN,55050
11343,Ashton State Bank,Ashton,IA,55018
16094,The Exchange State Bank,Springville,IA,54915
8857,Grove Bank,Grove City,MN,54726
29061,"Tarboro Savings Bank, SSB",Tarboro,NC,54568
27847,The Pioneer Savings Bank,Cleveland,OH,54412
8397,The Waterford Commercial and Savings Bank,Waterford,OH,54397
29430,Compass Savings Bank,Wilmerding,PA,54011
11817,Richton Bank & Trust Company,Richton,MS,53768
10471,Camp Grove State Bank,Camp Grove,IL,53758
21807,Lovelady State Bank,Lovelady,TX,53662
10567,United Minnesota Bank,New London,MN,53601
15326,The Union Banking Company,West Mansfield,OH,53506
19230,Community National Bank in Monmouth,Monmouth,IL,53479
10187,The Northern State Bank of Gonvick,Gonvick,MN,53476
30395,Tecumseh Federal Bank,Tecumseh,NE,53441
29379,Sidney Federal Savings and Loan Association,Sidney,NE,53329
5076,The First National Bank of Wakefield,Wakefield,MI,53275
13774,Benton County State Bank,Blairstown,IA,53241
12225,FMB Bank,Wright City,MO,53161
10469,Farmers & Merchants Bank of Hutsonville,Hutsonville,IL,53114
3351,The First National Bank of Moody,Moody,TX,53106
12865,Swedish-American State Bank,Courtland,KS,52828
17629,The Farmers State Bank of Blue Mound,Blue Mound,KS,52635
9120,Rolette State Bank,Rolette,ND,52507
107,The Merchants & Planters Bank,Clarendon,AR,52429
17995,Bank of Greeley,Greeley,KS,52243
8725,Cowboy State Bank,Ranchester,WY,51961
22954,"Citizens Bank of Morgantown, Inc.",Morgantown,WV,51901
30447,Rayne Building and Loan Association,Rayne,LA,51468
178,Talbot State Bank,Woodland,GA,51409
5605,Bank of Brewton,Brewton,AL,50745
6156,Farmers State Bank,Winthrop,WA,50557
12121,Buckley State Bank,Buckley,IL,50547
2331,Peoples Bank and Trust Company,Ryan,OK,50536
13990,Palo Savings Bank,Palo,IA,50393
3232,The Granger National Bank,Granger,TX,50327
9879,First State Bank,Noble,OK,50244
26941,Peoples Bank of Deer Lodge,Deer Lodge,MT,49867
33568,United Bank of Philadelphia,Philadelphia,PA,49793
314,The Mer Rouge State Bank,Mer Rouge,LA,49577
59330,Fortuna Bank,Grandview Heights,OH,49577
17062,State Bank of Bellingham,Bellingham,MN,48872
15469,The First State Bank of Ransom,Ransom,KS,48770
12745,Bank of Prague,Prague,NE,48586
10571,Farmers and Merchants State Bank of Alpha,Alpha,MN,48306
16394,Table Grove State Bank,Table Grove,IL,47824
9417,Grant County State Bank,Carson,ND,47600
10982,Security State Bank of Oklee,Oklee,MN,47585
11891,The Donley County State Bank,Clarendon,TX,47296
8946,Kindred State Bank,Kindred,ND,47138
10075,Peoples State Bank of Colfax,Colfax,IL,47037
16906,State Bank of Taunton,Taunton,MN,47031
6198,Highland State Bank,Highland,WI,46978
17375,The State Exchange Bank,Mankato,KS,46773
15442,Robert Lee State Bank,Robert Lee,TX,46643
5196,The First National Bank of McIntosh,Mcintosh,MN,46330
1675,Richland State Bank,Bruce,SD,46211
9351,State Bank of Lake Park,Lake Park,MN,45749
30067,Cornerstone Bank,Clarinda,IA,45465
8604,First State Bank,Hordville,NE,45463
13832,The Trust Bank,Lenox,GA,45085
18568,Community Bank of Easton,Easton,IL,44826
18942,"The Bank of San Jacinto County, Coldspring, Texas",Coldspring,TX,44622
4122,1st Bank in Hominy,Hominy,OK,44523
11417,Welcome State Bank,Welcome,MN,44436
28663,The Brookville Building and Savings Association,Brookville,OH,44332
9752,Marshall County State Bank,Newfolden,MN,44170
4652,NINNESCAH VALLEY BANK,Cunningham,KS,44137
22430,Washita State Bank,Burns Flat,OK,43818
4683,Ventura National Bank & Trust,Harveyville,KS,43747
29627,Second Federal Savings and Loan Association of Philadelphia,Philadelphia,PA,43579
30176,Home Savings Bank of Wapakoneta,Wapakoneta,OH,43355
15098,Union State Bank,Olsburg,KS,43190
30065,"Peoples Community Bank SB of Monticello, Indiana",Monticello,IN,42840
17551,Community State Bank,Paton,IA,42768
27897,"Black Mountain Savings Bank, SSB",Black Mountain,NC,42726
29774,Carrollton Federal Bank,Carrollton,KY,42592
14344,Farmers State Bank,Phillipsburg,KS,42506
17450,Defiance State Bank,Defiance,IA,42492
33183,Sound Banking Company,Lakewood,WA,42384
29449,North Side Federal Savings and Loan Association of Chicago,Chicago,IL,41945
57031,Champion Bank,Parker,CO,41751
9349,First State Bank of Fountain,Fountain,MN,41032
10809,First State Bank of Van Orin,Van Orin,IL,40900
31409,First Federal Savings and Loan Association,Morehead,KY,40842
11731,Fairview State Banking Company,Fairview,IL,40733
33855,Credit First National Association,Brook Park,OH,40601
27841,Citizens Federal Savings and Loan Association,Covington,KY,40591
35602,Country Trust Bank,Bloomington,IL,40310
6084,The Farmers State Bank of Turton,Turton,SD,40211
17174,"Peoples State Bank, Fairmount, N. D.",Fairmount,ND,40140
13611,Bank of Mead,Mead,NE,39963
10200,State Bank of Jeffers,Jeffers,MN,39845
13931,State Bank of Schaller,Schaller,IA,39798
31774,Home Federal Savings and Loan Association,Bamberg,SC,39553
10704,Avana Bank,Abilene,TX,39236
23826,Bank Of Jackson Hole Trust,Jackson,WY,38929
29059,Tucumcari Federal Savings and Loan Association,Tucumcari,NM,38880
9295,Farmers State Bank,Lake View,IA,38593
10843,Citizens Bank of Chatsworth,Chatsworth,IL,38414
10077,Farmers State Bank of Emden,Emden,IL,38322
9354,Farmers State Bank of Hoffman,Hoffman,MN,38303
17160,Cottonwood Valley Bank,Cedar Point,KS,38293
29582,Pee Dee Federal Savings Bank,Marion,SC,38206
18463,Heritage Bank,Marion,IA,38192
29486,Kingstree Federal Savings and Loan Association,Kingstree,SC,38073
4494,The First National Bank of Primghar,Primghar,IA,37940
59345,Five Rivers Bank,Paramus,NJ,37929
